id,party_id,name,codename,faction,danger,data,is_global,created_by,created_at,updated_at,foto_url
8435713f-ca97-4855-bf32-a7a70e5b270a,,Sunspot,Roberto da Costa,novatos,medio,"{""tags"":[{""texto"":""Absorção e Canalização de Energia Solar""},{""texto"":""Força Sobrehumana Quando Carregado""},{""texto"":""Voo em Forma Solar""},{""texto"":""Bilionário DaCosta""},{""texto"":""Impulsivo e Arrogante""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Impulsivo""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Força Sobre-humana""},{""texto"":""Membro dos X-Men""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":8,""corpo"":7,""mente"":7,""força"":8,""vontade"":7,""destreza"":7,""espírito"":7,""influência"":9,""inteligência"":7},""temas"":[{""nome"":""Solar Lord"",""poder"":[{""texto"":""Absorção e Canalização de Energia Solar""},{""texto"":""Força Sobrehumana Quando Carregado""},{""texto"":""Voo em Forma Solar""}],""fraqueza"":[]},{""nome"":""Bilionário Brasileiro"",""poder"":[{""texto"":""Bilionário DaCosta""}],""fraqueza"":[{""texto"":""Impulsivo e Arrogante""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Impulsivo""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""STR 8 sobrehumano quando carregado de energia solar. INF 9 — charme carismático de bilionário. A impulsividade (-2) é vulnerabilidade tática: corre para a briga sem plano. Usou a fortuna DaCosta para comprar a HYDRA e desmantelá-la por dentro — talvez sua façanha mais impressionante.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/f/fa/Roberto_Da_Costa_%28Earth-161%29_from_X-Men_Forever_Vol_2_10_001.jpg/revision/latest/scale-to-width-down/600?cb=20091101200353
85474169-25db-4540-b2b5-f660744030fd,,Umbra,Umbra,x-men,medio,"{""tags"":[{""grau"":5,""texto"":""Viagem e Manipulação de Sombras""},{""grau"":4,""texto"":""Furtividade e Infiltração Absolutas""},{""grau"":3,""texto"":""Ataques a partir da Penumbra""},{""grau"":3,""texto"":""Camuflagem nas Trevas""},{""grau"":3,""texto"":""Protege em Silêncio""},{""grau"":3,""texto"":""Observa Mais do que Age""},{""grau"":2,""texto"":""Mistério que Intriga a Equipe""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""},{""grau"":3,""texto"":""Depende de Fontes de Sombra""},{""grau"":3,""texto"":""Introversão Isolante""},{""grau"":2,""texto"":""Dificuldade de Confiar""},{""grau"":2,""texto"":""Pouca Prática de Combate""}],""stats"":{""aura"":7,""corpo"":5,""mente"":7,""força"":4,""vontade"":8,""destreza"":8,""espírito"":7,""influência"":4,""inteligência"":7},""temas"":[{""nome"":""Andarilha das Sombras"",""poder"":[{""grau"":5,""texto"":""Viagem e Manipulação de Sombras""},{""grau"":4,""texto"":""Furtividade e Infiltração Absolutas""},{""grau"":3,""texto"":""Ataques a partir da Penumbra""},{""grau"":3,""texto"":""Camuflagem nas Trevas""}],""fraqueza"":[]},{""nome"":""Guardiã Silenciosa"",""poder"":[{""grau"":3,""texto"":""Protege em Silêncio""},{""grau"":3,""texto"":""Observa Mais do que Age""}],""fraqueza"":[]},{""nome"":""Enigma"",""poder"":[{""grau"":2,""texto"":""Mistério que Intriga a Equipe""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""}],""fraqueza"":[]},{""nome"":""Prisão de Trevas"",""poder"":[],""fraqueza"":[{""grau"":3,""texto"":""Depende de Fontes de Sombra""},{""grau"":3,""texto"":""Introversão Isolante""},{""grau"":2,""texto"":""Dificuldade de Confiar""},{""grau"":2,""texto"":""Pouca Prática de Combate""}]}],""descricao"":""Umbra é uma figura enigmática que se move e esconde nas sombras, usando‑as tanto para atacar como para se proteger. Prefere a penumbra ao palco, observando mais do que agindo – mas, quando alguém que lhe importa está em perigo, a sua fúria é silenciosa e implacável. Ninguém a vê chegar; apenas sentem o frio."",""iniciativa"":21}",true,,2026-07-12 18:05:40.319941+00,2026-07-12 19:52:11.358358+00,
87c5a50e-9b28-4cdc-8cd1-3fd78c8acecc,,Wraith (Hector Rendoza),Hector Rendoza,x-men,medio,"{""tags"":[{""texto"":""Intangibilidade""},{""texto"":""Adolescente Problemático""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Perdeu os Poderes no M-Day""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""},{""texto"":""Habilidade de Luta""}],""stats"":{""aura"":6,""corpo"":5,""mente"":7,""força"":4,""vontade"":6,""destreza"":6,""espírito"":6,""influência"":5,""inteligência"":6},""temas"":[{""nome"":""Teleporte"",""poder"":[{""texto"":""Intangibilidade""}],""fraqueza"":[]},{""nome"":""Fantasma"",""poder"":[{""texto"":""Adolescente Problemático""}],""fraqueza"":[]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Perdeu os Poderes no M-Day""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""A intangibilidade grau 4 — atravessa qualquer matéria sólida. Atributos próximos ao pico humano. O perfil de adolescente problemático (grau 2) cria friccão constante. Perdeu os poderes no M-Day (-2). Ex-membro dos X-Men por curto período.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/0/0d/John_Wraith_%28Earth-616%29_from_Wolverine_Vol_4_1_002.jpg/revision/latest/scale-to-width-down/600?cb=20111220142153
8864c3b1-e081-4bae-91ef-586546f4ed61,,Sage,Tessa,x-men,medio,"{""tags"":[{""texto"":""Mente Computador Humano""},{""texto"":""Memória Perfeita e Absoluta""},{""texto"":""Pode Catalisar Mutações Latentes em Outros""},{""texto"":""Desconectada Emocionalmente""},{""texto"":""Agente Dupla Infiltrada por Décadas""},{""texto"":""Combate de Elite""},{""texto"":""Treinamento de Combate""},{""texto"":""Décadas de Isolamento Emocional como Agente""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":8,""corpo"":6,""mente"":12,""força"":5,""vontade"":10,""destreza"":8,""espírito"":9,""influência"":7,""inteligência"":14},""temas"":[{""nome"":""Computador Humano"",""poder"":[{""texto"":""Mente Computador Humano""},{""texto"":""Memória Perfeita e Absoluta""}],""fraqueza"":[]},{""nome"":""Agente Infiltrada"",""poder"":[{""texto"":""Pode Catalisar Mutações Latentes em Outros""}],""fraqueza"":[{""texto"":""Desconectada Emocionalmente""}]},{""nome"":""3"",""poder"":[{""texto"":""Agente Dupla Infiltrada por Décadas""},{""texto"":""Combate de Elite""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Décadas de Isolamento Emocional como Agente""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""INT 14 e MEN 12 — a mente computador grau 6 é de categoria Ômega cognitiva. VON 10 acima do pico humano. DEX 8 no limite humano para combate de elite. Recrutada por Xavier antes dos X-Men existirem — passou décadas como agente dupla no Clube do Inferno. O isolamento (-2) é o custo de décadas vivendo como outra pessoa.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/8/81/Sage_%28Earth-811%29_from_Paragon_Collection_Chris_Claremont_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/600?cb=20210415143031
88f0d5c7-7e22-40f9-a795-dedfcfa66441,,Timeslip,Timeslip,novatos,medio,"{""tags"":[{""texto"":""Percepção Temporal Acelerada""},{""texto"":""Controle Imperfeito""},{""texto"":""Precognição Limitada ao Imediato""},{""texto"":""Personagem Menor""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Salto Temporal""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":6,""corpo"":4,""mente"":8,""força"":3,""vontade"":6,""destreza"":5,""espírito"":7,""influência"":5,""inteligência"":6},""temas"":[{""nome"":""Salto Temporal"",""poder"":[{""texto"":""Percepção Temporal Acelerada""}],""fraqueza"":[{""texto"":""Controle Imperfeito""}]},{""nome"":""Cronometrista"",""poder"":[{""texto"":""Precognição Limitada ao Imediato""}],""fraqueza"":[]},{""nome"":""3"",""poder"":[{""texto"":""Personagem Menor""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Culpa e Arrependimento""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""MEN 8 reflete percepção temporal aguçada. A percepção grau 4 dá vantagem tática real em combate — vê ações antes de ocorrerem. A precognição (grau 3) é limitada ao imediato. Membra de equipe alternativa de Novos Mutantes. Potencial maior do que foi explorado.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/7/7c/Rina_Patel_%28Earth-23203%29_from_Venom_The_End_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/600?cb=20200414142944
8995f566-fa6f-4b86-9de3-43b18b538976,,Boggart,Boggart,x-men,medio,"{""tags"":[{""grau"":4,""texto"":""Metamorfose Aterrorizante""},{""grau"":4,""texto"":""Assume a Forma do Medo do Alvo""},{""grau"":3,""texto"":""Intimidação Psicológica""},{""grau"":2,""texto"":""Aparência Naturalmente Sinistra""},{""grau"":3,""texto"":""Humor Negro e Brincalhão""},{""grau"":3,""texto"":""Leal aos Amigos Ferozmente""},{""grau"":2,""texto"":""Alívio Cômico da Equipe""},{""grau"":3,""texto"":""Coração Gentil sob a Máscara""},{""grau"":2,""texto"":""Aluno do Instituto Xavier""},{""grau"":3,""texto"":""Aspecto Assustador Permanente""},{""grau"":3,""texto"":""Rejeitado por Estranhos""},{""grau"":2,""texto"":""Insegurança com a Aparência""},{""grau"":2,""texto"":""Inexperiente em Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":4,""vontade"":7,""destreza"":6,""espírito"":6,""influência"":5,""inteligência"":6},""temas"":[{""nome"":""Pesadelo Vivo"",""poder"":[{""grau"":4,""texto"":""Metamorfose Aterrorizante""},{""grau"":4,""texto"":""Assume a Forma do Medo do Alvo""},{""grau"":3,""texto"":""Intimidação Psicológica""},{""grau"":2,""texto"":""Aparência Naturalmente Sinistra""}],""fraqueza"":[]},{""nome"":""Comediante Sombrio"",""poder"":[{""grau"":3,""texto"":""Humor Negro e Brincalhão""},{""grau"":3,""texto"":""Leal aos Amigos Ferozmente""},{""grau"":2,""texto"":""Alívio Cômico da Equipe""}],""fraqueza"":[]},{""nome"":""Incompreendido"",""poder"":[{""grau"":3,""texto"":""Coração Gentil sob a Máscara""},{""grau"":2,""texto"":""Aluno do Instituto Xavier""}],""fraqueza"":[]},{""nome"":""Rosto que Assusta"",""poder"":[],""fraqueza"":[{""grau"":3,""texto"":""Aspecto Assustador Permanente""},{""grau"":3,""texto"":""Rejeitado por Estranhos""},{""grau"":2,""texto"":""Insegurança com a Aparência""},{""grau"":2,""texto"":""Inexperiente em Combate""}]}],""descricao"":""Boggart é um ser místico cuja aparência é naturalmente sinistra, mas que se revela um companheiro leal e bem‑humorado. O seu poder de assumir formas aterrorizantes não é usado para magoar, mas para assustar com um toque de comédia negra – o que poucos apreciam. Vive num constante conflito entre o que parece e o que é."",""iniciativa"":20}",true,,2026-07-12 18:05:40.319941+00,2026-07-12 19:52:11.358358+00,
89dae405-fc6d-4ff1-88a4-136fe301a8f8,,Aurora,Jeanne-Marie Beaubier,vilao,medio,"{""tags"":[{""texto"":""Voo Supersônico""},{""texto"":""Luz Cegante quando em contato com Northstar""},{""texto"":""Gêmea de Northstar""},{""texto"":""Transtorno Dissociativo""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Transtorno Dissociativo de Identidade""},{""texto"":""Vontade Reduzida pelo TDI""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":7,""corpo"":6,""mente"":7,""força"":5,""vontade"":6,""destreza"":10,""espírito"":7,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Velocidade Sobre-humana"",""poder"":[{""texto"":""Voo Supersônico""},{""texto"":""Luz Cegante quando em contato com Northstar""}],""fraqueza"":[]},{""nome"":""Dupla Personalidade"",""poder"":[{""texto"":""Gêmea de Northstar""}],""fraqueza"":[{""texto"":""Transtorno Dissociativo""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Transtorno Dissociativo de Identidade""},{""texto"":""Vontade Reduzida pelo TDI""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""DEX 10 no pico absoluto — velocidade supersônica. O TDI (-4) é a maior vulnerabilidade: alternância entre personalidades tímida e extrovertida, cada uma com objetivos distintos. VON 6 abaixo do normal humano — reflexo de como o TDI mina a força de vontade unificada. Irmã gêmea de Northstar.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/1/17/Jeanne-Marie_Baubier_%28Earth-295%29_from_X-Men_Age_of_Apocalypse_Vol_1_2_0001.jpg/revision/latest/scale-to-width-down/600?cb=20101205213731
8bf61492-a3c8-4675-85d3-a837b3c26e74,,Banshee,Sean Cassidy,x-men,medio,"{""tags"":[{""texto"":""Grito Sonar""},{""texto"":""Voo via Ondas Sonoras""},{""texto"":""Passado que Assombra""},{""texto"":""Impulsividade""},{""texto"":""Frequência Hipnótica""},{""texto"":""Ex-Agente da Interpol""},{""texto"":""Fundador da Geração X""},{""texto"":""Pai de Siryn""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Membro dos X-Men""},{""texto"":""Mutante Experiente""},{""texto"":""Treinamento de Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":4,""vontade"":7,""destreza"":6,""espírito"":7,""influência"":7,""inteligência"":7},""temas"":[{""nome"":""Grito Sônico"",""poder"":[{""texto"":""Grito Sonar""},{""texto"":""Voo via Ondas Sonoras""}],""fraqueza"":[{""texto"":""Passado que Assombra""},{""texto"":""Impulsividade""}]},{""nome"":""Veterano da Interpol"",""poder"":[{""texto"":""Frequência Hipnótica""},{""texto"":""Ex-Agente da Interpol""}],""fraqueza"":[]},{""nome"":""Pai e Mentor"",""poder"":[{""texto"":""Fundador da Geração X""},{""texto"":""Pai de Siryn""}],""fraqueza"":[]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""Grito sonar grau 4 — pode destruir aço e atordoar oponentes em área. A frequência hipnótica (grau 3) é menos conhecida mas real. Ex-agente da Interpol e do Clube do Inferno (coagido). Fundou a Geração X com Emma Frost. Pai de Theresa Cassidy (Siryn).\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/f/fe/Theresa_Cassidy_%28Earth-616%29_from_X-Factor_Vol_3_209_001.jpg/revision/latest/scale-to-width-down/600?cb=20210429093221
8c6983c3-b419-49e1-8740-5486bebb0a16,,Dust (Poeira),Sooraya Qadir,x-men,medio,"{""tags"":[{""grau"":5,""texto"":""Transforma-se em Nuvem de Areia Abrasiva""},{""grau"":4,""texto"":""Controle de Partículas Finas""},{""grau"":4,""texto"":""Esfola Inimigos como Lixa""},{""grau"":3,""texto"":""Forma Intangível Evasiva""},{""grau"":4,""texto"":""Muçulmana Devota (usa niqab)""},{""grau"":4,""texto"":""Determinação Silenciosa""},{""grau"":3,""texto"":""Modéstia de Princípio""},{""grau"":3,""texto"":""Refugiada do Afeganistão""},{""grau"":2,""texto"":""Amizade Leal com Mercúrio""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""},{""grau"":3,""texto"":""Timidez e Reserva""},{""grau"":2,""texto"":""Trauma de Cativeiro no Passado""},{""grau"":2,""texto"":""Estranheza Cultural a Isola""},{""grau"":2,""texto"":""Inexperiente em Combate""}],""stats"":{""aura"":8,""corpo"":5,""mente"":7,""força"":4,""vontade"":9,""destreza"":7,""espírito"":9,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Tempestade de Areia"",""poder"":[{""grau"":5,""texto"":""Transforma-se em Nuvem de Areia Abrasiva""},{""grau"":4,""texto"":""Controle de Partículas Finas""},{""grau"":4,""texto"":""Esfola Inimigos como Lixa""},{""grau"":3,""texto"":""Forma Intangível Evasiva""}],""fraqueza"":[]},{""nome"":""Fé Inabalável"",""poder"":[{""grau"":4,""texto"":""Muçulmana Devota (usa niqab)""},{""grau"":4,""texto"":""Determinação Silenciosa""},{""grau"":3,""texto"":""Modéstia de Princípio""}],""fraqueza"":[]},{""nome"":""Longe de Casa"",""poder"":[{""grau"":3,""texto"":""Refugiada do Afeganistão""},{""grau"":2,""texto"":""Amizade Leal com Mercúrio""},{""grau"":2,""texto"":""Aluna do Instituto Xavier""}],""fraqueza"":[]},{""nome"":""Reserva"",""poder"":[],""fraqueza"":[{""grau"":3,""texto"":""Timidez e Reserva""},{""grau"":2,""texto"":""Trauma de Cativeiro no Passado""},{""grau"":2,""texto"":""Estranheza Cultural a Isola""},{""grau"":2,""texto"":""Inexperiente em Combate""}]}],""descricao"":""Dust – Sooraya Qadir – é uma muçulmana devota que se pode transformar numa nuvem de"",""iniciativa"":20}",true,,2026-07-12 18:05:40.319941+00,2026-07-12 19:52:11.358358+00,
8f709dcd-9904-4d02-bf28-1630414bf532,,Donald Pierce,Donald Pierce,vilao,medio,"{""tags"":[{""texto"":""Corpo Robótico de Alta Tecnologia""},{""texto"":""Líder dos Reavers""},{""texto"":""Ódio a Mutantes""},{""texto"":""Engenheiro de Elite""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Anti-Mutante Irracional""},{""texto"":""Limitações Humanas""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Conhecido no Submundo Mutante""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":6,""corpo"":8,""mente"":6,""força"":8,""vontade"":7,""destreza"":6,""espírito"":6,""influência"":7,""inteligência"":7},""temas"":[{""nome"":""Ciborgue Reaver"",""poder"":[{""texto"":""Corpo Robótico de Alta Tecnologia""}],""fraqueza"":[]},{""nome"":""Líder dos Reavers"",""poder"":[{""texto"":""Líder dos Reavers""}],""fraqueza"":[{""texto"":""Ódio a Mutantes""}]},{""nome"":""3"",""poder"":[{""texto"":""Engenheiro de Elite""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Anti-Mutante Irracional""},{""texto"":""Limitações Humanas""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""STR 8 e BOD 8 — corpo robótico de combate. O corpo robótico grau 4 e o papel de engenheiro grau 4 fazem dele ameaça dupla: combate e criação de outros caçadores. O paradoxo (-1) — cyborg que odeia mutantes, sendo ele mesmo uma aberração tecnológica equivalente. Ex-membro do Clube do Inferno.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/5/5b/Donald_Pierce_%28Earth-295%29_from_Point_One_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/600?cb=20111109213156
90224d55-3a44-41cb-8802-3f54a9239bfe,,Chamber,Jono Starsmore,novatos,medio,"{""tags"":[{""texto"":""Plasma Psiônico Explodindo do Peito""},{""texto"":""Rosto e Peito Destruídos pelo Poder""},{""texto"":""Comunicação Telepática""},{""texto"":""Depressão e Isolamento""},{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""},{""texto"":""Sem Boca ou Tórax""},{""texto"":""Medo do Próprio Poder""},{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""},{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""},{""texto"":""Explosão Psíquica""},{""texto"":""Silêncio""},{""texto"":""Rosto Desfigurado""},{""texto"":""Membro dos Novos Mutantes""},{""texto"":""Mutante Experiente""}],""stats"":{""aura"":8,""corpo"":4,""mente"":9,""força"":4,""vontade"":8,""destreza"":7,""espírito"":8,""influência"":6,""inteligência"":7},""temas"":[{""nome"":""Fornalha Psíquica"",""poder"":[{""texto"":""Plasma Psiônico Explodindo do Peito""}],""fraqueza"":[{""texto"":""Rosto e Peito Destruídos pelo Poder""}]},{""nome"":""Estrangeiro"",""poder"":[{""texto"":""Comunicação Telepática""}],""fraqueza"":[{""texto"":""Depressão e Isolamento""}]},{""nome"":""3"",""poder"":[{""texto"":""Reflexos Aguçados""},{""texto"":""Tática e Estratégia""},{""texto"":""Treinamento de Combate""}],""fraqueza"":[{""texto"":""Sem Boca ou Tórax""},{""texto"":""Medo do Próprio Poder""}]},{""nome"":""4"",""poder"":[{""texto"":""Instinto de Sobrevivência""},{""texto"":""Resiliência Física e Mental""},{""texto"":""Perícia em Campo""}],""fraqueza"":[{""texto"":""Fama que Atrapalha""},{""texto"":""Responsabilidade que Pesa""}]}],""descricao"":""O plasma psiônico grau 5 é devastador mas raramente usado pela tag -2 de medo. A tag -4 de ausência de boca e tórax é limitação física fundamental: não come, não respira convencionalmente, comunica-se só por telepatia. MEN 9 e ESP 8 refletem profundidade interior de alguém que vive inteiramente no mundo das ideias. Inglês melancólico com humor seco.\n---"",""iniciativa"":0}",true,,2026-04-09 01:20:42.164471+00,2026-07-13 16:50:57.438563+00,https://static.wikia.nocookie.net/marveldatabase/images/d/d1/Jonothon_Starsmore_%28Earth-295%29_from_Generation_Next_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/600?cb=20191201083204
